//Key	Language	Translation	creation date yyyymmdd
L_CatalogueFormpcArtikeltsOverviewPanel6Panel11Label12Caption	deu	Produktname/Beschreibung	date20030218
L_CatalogueFormpcArtikeltsOverviewPanel6Panel11Label12Caption	eng	Item name/ description	date20030218
L_CatalogueFormpcArtikeltsOverviewPanel6Panel11Label12Caption	plk	Produktname/Beschreibung	date20030218
L_CatalogueFormpcArtikeltsOverviewPanel6Panel11Label12Caption	spa	Nombre de artículo/Descripción	date20030218
L_CatalogueFormpcArtikeltsOverviewPanel6Panel11Label14Caption	deu	Preis	date20030218
L_CatalogueFormpcArtikeltsOverviewPanel6Panel11Label14Caption	eng	Price	date20030218
L_CatalogueFormpcArtikeltsOverviewPanel6Panel11Label14Caption	plk	Preis	date20030218
L_CatalogueFormpcArtikeltsOverviewPanel6Panel11Label14Caption	spa	Precio	date20030218
L_CatalogueFormpcArtikeltsOverviewPanel6Panel11Label2Caption	deu	Artikelnummer	date20030218
L_CatalogueFormpcArtikeltsOverviewPanel6Panel11Label2Caption	eng	Item number	date20030218
L_CatalogueFormpcArtikeltsOverviewPanel6Panel11Label2Caption	plk	Artikelnummer	date20030218
L_CatalogueFormpcArtikeltsOverviewPanel6Panel11Label2Caption	spa	Número de artículo 	date20030218
L_CatalogueFormpcArtikeltsStandardCaption	deu	&Standard	date20030218
L_CatalogueFormpcArtikeltsStandardCaption	eng	&Standard	date20030218
L_CatalogueFormpcArtikeltsStandardCaption	plk	&Standard	date20030218
L_CatalogueFormpcArtikeltsStandardCaption	spa	&Standard	date20030218
L_CatalogueFormpcArtikeltsStandardPanel13Label22Caption	deu	Katalog Standardansicht	date20030218
L_CatalogueFormpcArtikeltsStandardPanel13Label22Caption	eng	Catalog standard view	date20030218
L_CatalogueFormpcArtikeltsStandardPanel13Label22Caption	plk	Katalog Standardansicht	date20030218
L_CatalogueFormpcArtikeltsStandardPanel13Label22Caption	spa	Catálogo vista standard	date20030218
L_CatalogueFormpcArtikeltsStandardPanel2Panel14Caption	deu	Warengruppen	date20030218
L_CatalogueFormpcArtikeltsStandardPanel2Panel14Caption	eng	Categories	date20030218
L_CatalogueFormpcArtikeltsStandardPanel2Panel14Caption	plk	Warengruppen	date20030218
L_CatalogueFormpcArtikeltsStandardPanel2Panel14Caption	spa	Categorías	date20030218
L_CatalogueFormpcArtikeltsStandardPanel3DBCtrlGrid2DBCheckBox10Caption	deu	Variante	date20030218
L_CatalogueFormpcArtikeltsStandardPanel3DBCtrlGrid2DBCheckBox10Caption	eng	Variant	date20030218
L_CatalogueFormpcArtikeltsStandardPanel3DBCtrlGrid2DBCheckBox10Caption	plk	Variante	date20030218
L_CatalogueFormpcArtikeltsStandardPanel3DBCtrlGrid2DBCheckBox10Caption	spa	Variante	date20030218
L_CatalogueFormpcArtikeltsStandardPanel3DBCtrlGrid2DBCheckBox11Caption	deu	Texteingabe	date20030218
L_CatalogueFormpcArtikeltsStandardPanel3DBCtrlGrid2DBCheckBox11Caption	eng	Text input	date20030218
L_CatalogueFormpcArtikeltsStandardPanel3DBCtrlGrid2DBCheckBox11Caption	plk	Texteingabe	date20030218
L_CatalogueFormpcArtikeltsStandardPanel3DBCtrlGrid2DBCheckBox11Caption	spa	Entrada de texto	date20030218
L_CatalogueFormpcArtikeltsStandardPanel3DBCtrlGrid2DBCheckBox13Caption	deu	Detailseite erz.	date20030218
L_CatalogueFormpcArtikeltsStandardPanel3DBCtrlGrid2DBCheckBox13Caption	eng	Detail page	date20030218
L_CatalogueFormpcArtikeltsStandardPanel3DBCtrlGrid2DBCheckBox13Caption	plk	Detailseite erz.	date20030218
L_CatalogueFormpcArtikeltsStandardPanel3DBCtrlGrid2DBCheckBox13Caption	spa	Página de detalle	date20030218
L_CatalogueFormpcArtikeltsStandardPanel3DBCtrlGrid2DBCheckBox6Caption	deu	Aktiv	date20030218
L_CatalogueFormpcArtikeltsStandardPanel3DBCtrlGrid2DBCheckBox6Caption	eng	Active	date20030218
L_CatalogueFormpcArtikeltsStandardPanel3DBCtrlGrid2DBCheckBox6Caption	plk	Aktiv	date20030218
L_CatalogueFormpcArtikeltsStandardPanel3DBCtrlGrid2DBCheckBox6Caption	spa	Activo	date20030218
L_CatalogueFormpcArtikeltsStandardPanel3DBCtrlGrid2DBCheckBox7Caption	deu	Markiert	date20030218
L_CatalogueFormpcArtikeltsStandardPanel3DBCtrlGrid2DBCheckBox7Caption	eng	Marked	date20030218
L_CatalogueFormpcArtikeltsStandardPanel3DBCtrlGrid2DBCheckBox7Caption	plk	Markiert	date20030218
L_CatalogueFormpcArtikeltsStandardPanel3DBCtrlGrid2DBCheckBox7Caption	spa	Marcado	date20030218
L_CatalogueFormpcArtikeltsStandardPanel3DBCtrlGrid2DBCheckBox9Caption	deu	Auf Hauptseite	date20030218
L_CatalogueFormpcArtikeltsStandardPanel3DBCtrlGrid2DBCheckBox9Caption	eng	On main page	date20030218
L_CatalogueFormpcArtikeltsStandardPanel3DBCtrlGrid2DBCheckBox9Caption	plk	Auf Hauptseite	date20030218
L_CatalogueFormpcArtikeltsStandardPanel3DBCtrlGrid2DBCheckBox9Caption	spa	En página inicial	date20030218
L_CatalogueFormpcArtikeltsStandardPanel3DBCtrlGrid2Label1Caption	deu	Attribute:	date20030218
L_CatalogueFormpcArtikeltsStandardPanel3DBCtrlGrid2Label1Caption	eng	Attributes:	date20030218
L_CatalogueFormpcArtikeltsStandardPanel3DBCtrlGrid2Label1Caption	plk	Attribute:	date20030218
L_CatalogueFormpcArtikeltsStandardPanel3DBCtrlGrid2Label1Caption	spa	Atributos:	date20030218
L_CatalogueFormpcArtikeltsStandardPanel3Label19Caption	deu	Label19	date20030218
L_CatalogueFormpcArtikeltsStandardPanel3Label19Caption	eng	Label19	date20030218
L_CatalogueFormpcArtikeltsStandardPanel3Label19Caption	plk	Label19	date20030218
L_CatalogueFormpcArtikeltsStandardPanel3Label19Caption	spa	Label19	date20030218
L_CatalogueFormpcArtikeltsStandardPanel3Panel5Label15Caption	deu	Artikelnummer	date20030218
L_CatalogueFormpcArtikeltsStandardPanel3Panel5Label15Caption	eng	Item number	date20030218
L_CatalogueFormpcArtikeltsStandardPanel3Panel5Label15Caption	plk	Artikelnummer	date20030218
L_CatalogueFormpcArtikeltsStandardPanel3Panel5Label15Caption	spa	Número de artículo 	date20030218
L_CatalogueFormpcArtikeltsStandardPanel3Panel5Label16Caption	deu	Produktname/Beschreibung	date20030218
L_CatalogueFormpcArtikeltsStandardPanel3Panel5Label16Caption	eng	Item name/description	date20030218
L_CatalogueFormpcArtikeltsStandardPanel3Panel5Label16Caption	plk	Produktname/Beschreibung	date20030218
L_CatalogueFormpcArtikeltsStandardPanel3Panel5Label16Caption	spa	Nombre de artículo/Descripción	date20030218
L_CatalogueFormpcArtikeltsStandardPanel3Panel5Label17Caption	deu	Preis	date20030218
L_CatalogueFormpcArtikeltsStandardPanel3Panel5Label17Caption	eng	Price	date20030218
L_CatalogueFormpcArtikeltsStandardPanel3Panel5Label17Caption	plk	Preis	date20030218
L_CatalogueFormpcArtikeltsStandardPanel3Panel5Label17Caption	spa	Precio	date20030218
L_CatalogueFormpmContentTagsListederContentTags1Caption	deu	Liste der Content Tags...	date20030218
L_CatalogueFormpmContentTagsListederContentTags1Caption	eng	List of content tags...	date20030218
L_CatalogueFormpmContentTagsListederContentTags1Caption	plk	Liste der Content Tags...	date20030218
L_CatalogueFormpmContentTagsListederContentTags1Caption	spa	Lista de Content Tags...	date20030218
L_CatalogueFormpmContentTagsLschen2Caption	deu	&Löschen	date20030218
L_CatalogueFormpmContentTagsLschen2Caption	eng	&Delete	date20030218
L_CatalogueFormpmContentTagsLschen2Caption	plk	&Löschen	date20030218
L_CatalogueFormpmContentTagsLschen2Caption	spa	Eliminar	date20030218
L_CatalogueFormpmContentTagsN16Caption	deu	&Ändern...	date20030218
L_CatalogueFormpmContentTagsN16Caption	eng	&Modify...	date20030218
L_CatalogueFormpmContentTagsN16Caption	plk	&Ändern...	date20030218
L_CatalogueFormpmContentTagsN16Caption	spa	&Modificar...	date20030218
L_CatalogueFormpmContentTagsN17Caption	deu	-	date20030218
L_CatalogueFormpmContentTagsN17Caption	eng	-	date20030218
L_CatalogueFormpmContentTagsN17Caption	plk	-	date20030218
L_CatalogueFormpmContentTagsN17Caption	spa	-	date20030218
L_CatalogueFormpmContentTagsNeu1Caption	deu	&Neu...	date20030218
L_CatalogueFormpmContentTagsNeu1Caption	eng	&New...	date20030218
L_CatalogueFormpmContentTagsNeu1Caption	plk	&Neu...	date20030218
L_CatalogueFormpmContentTagsNeu1Caption	spa	&Nuevo...	date20030218
L_CatalogueFormpmTagContentLschen3Caption	deu	Zuordnung entfernen	date20030218
L_CatalogueFormpmTagContentLschen3Caption	eng	Remove assignment	date20030218
L_CatalogueFormpmTagContentLschen3Caption	plk	Zuordnung entfernen	date20030218
L_CatalogueFormpmTagContentLschen3Caption	spa	Quitar asignación	date20030218
L_CatalogueFormPopUpRubrikenTreeBaumstruktureinklappen1Caption	deu	Nur Hauptwarengruppen zeigen	date20030218
L_CatalogueFormPopUpRubrikenTreeBaumstruktureinklappen1Caption	eng	Show main categories only	date20030218
L_CatalogueFormPopUpRubrikenTreeBaumstruktureinklappen1Caption	plk	Nur Hauptwarengruppen zeigen	date20030218
L_CatalogueFormPopUpRubrikenTreeBaumstruktureinklappen1Caption	spa	Mostrar categorías principales solo	date20030218
L_CatalogueFormPopUpRubrikenTreeBaumstrukturvollstndigzeigen1Caption	deu	Alle Warengruppen zeigen	date20030218
L_CatalogueFormPopUpRubrikenTreeBaumstrukturvollstndigzeigen1Caption	eng	Show all categories	date20030218
L_CatalogueFormPopUpRubrikenTreeBaumstrukturvollstndigzeigen1Caption	plk	Alle Warengruppen zeigen	date20030218
L_CatalogueFormPopUpRubrikenTreeBaumstrukturvollstndigzeigen1Caption	spa	Mostrar todas categorías	date20030218
L_CatalogueFormPopUpRubrikenTreeN12Caption	deu	-	date20030218
L_CatalogueFormPopUpRubrikenTreeN12Caption	eng	-	date20030218
L_CatalogueFormPopUpRubrikenTreeN12Caption	plk	-	date20030218
L_CatalogueFormPopUpRubrikenTreeN12Caption	spa	-	date20030218
L_CatalogueFormPopUpRubrikenTreeN18Caption	deu	-	date20030218
L_CatalogueFormPopUpRubrikenTreeN18Caption	eng	-	date20030218
L_CatalogueFormPopUpRubrikenTreeN18Caption	plk	-	date20030218
L_CatalogueFormPopUpRubrikenTreeN18Caption	spa	-	date20030218
L_CatalogueFormPopUpRubrikenTreeN19Caption	deu	-	date20030218
L_CatalogueFormPopUpRubrikenTreeN19Caption	eng	-	date20030218
L_CatalogueFormPopUpRubrikenTreeN19Caption	plk	-	date20030218
L_CatalogueFormPopUpRubrikenTreeN19Caption	spa	-	date20030218
L_CatalogueFormPopUpRubrikenTreeneueRubrik1Caption	deu	Neue Warengruppe	date20030218
L_CatalogueFormPopUpRubrikenTreeneueRubrik1Caption	eng	New category	date20030218
L_CatalogueFormPopUpRubrikenTreeneueRubrik1Caption	plk	Neue Warengruppe	date20030218
L_CatalogueFormPopUpRubrikenTreeneueRubrik1Caption	spa	Nueva categoría	date20030218
L_CatalogueFormPopUpRubrikenTreeRubriklschen1Caption	deu	Löschen...	date20030218
L_CatalogueFormPopUpRubrikenTreeRubriklschen1Caption	eng	Delete...	date20030218
L_CatalogueFormPopUpRubrikenTreeRubriklschen1Caption	plk	Löschen...	date20030218
L_CatalogueFormPopUpRubrikenTreeRubriklschen1Caption	spa	Eliminar...	date20030218
L_CatalogueFormPopUpRubrikenTreeRubriknamendern1Caption	deu	Umbenennen	date20030218
L_CatalogueFormPopUpRubrikenTreeRubriknamendern1Caption	eng	Rename	date20030218
L_CatalogueFormPopUpRubrikenTreeRubriknamendern1Caption	plk	Umbenennen	date20030218
L_CatalogueFormPopUpRubrikenTreeRubriknamendern1Caption	spa	Renombrar	date20030218
L_CatalogueFormPopUpRubrikenTreeStilvorlagefestlegen1Caption	deu	Stilvorlage festlegen...	date20030218
L_CatalogueFormPopUpRubrikenTreeStilvorlagefestlegen1Caption	eng	Establish template...	date20030218
L_CatalogueFormPopUpRubrikenTreeStilvorlagefestlegen1Caption	plk	Stilvorlage festlegen...	date20030218
L_CatalogueFormPopUpRubrikenTreeStilvorlagefestlegen1Caption	spa	Establecer template...	date20030218
L_CatalogueFormVatRatePopUpVorschlagslistederUmsatzsteuerstzebearbeiten1Caption	deu	Vorschlagsliste der Umsatzsteuersätze bearbeiten	date20030218
L_CatalogueFormVatRatePopUpVorschlagslistederUmsatzsteuerstzebearbeiten1Caption	eng	Edit list of sales tax rates	date20030218
L_CatalogueFormVatRatePopUpVorschlagslistederUmsatzsteuerstzebearbeiten1Caption	plk	Vorschlagsliste der Umsatzsteuersätze bearbeiten	date20030218
L_CatalogueFormVatRatePopUpVorschlagslistederUmsatzsteuerstzebearbeiten1Caption	spa	Editar lista de IVA 	date20030218
L_CheckImagesFormButton1Caption	deu	Alle markieren	date20030218
L_CheckImagesFormButton1Caption	eng	Mark all items	date20030218
L_CheckImagesFormButton1Caption	plk	Alle markieren	date20030218
L_CheckImagesFormButton1Caption	spa	Marcar todos artículos	date20030218
L_CheckImagesFormButton2Caption	deu	Markierte löschen	date20030218
L_CheckImagesFormButton2Caption	eng	Cut marked items	date20030218
L_CheckImagesFormButton2Caption	plk	Markierte löschen	date20030218
L_CheckImagesFormButton2Caption	spa	Cortar artículos marcados 	date20030218
L_CheckImagesFormButton3Caption	deu	B&eenden	date20030218
L_CheckImagesFormButton3Caption	eng	&Exit	date20030218
L_CheckImagesFormButton3Caption	plk	B&eenden	date20030218
L_CheckImagesFormButton3Caption	spa	&Finalizar	date20030218
L_CheckImagesFormCaption	deu	Bildverzeichnisse aufräumen	date20030218
L_CheckImagesFormCaption	eng	Clean up image directories	date20030218
L_CheckImagesFormCaption	plk	Bildverzeichnisse aufräumen	date20030218
L_CheckImagesFormCaption	spa	Ordenar directorios de imágenes	date20030218
L_CheckImagesFormLabel1Caption	deu	Liste der Bilddateien, die für den Onlineshop nicht benötigt werden:	date20030218
L_CheckImagesFormLabel1Caption	eng	List of images not required for the online shop:	date20030218
L_CheckImagesFormLabel1Caption	plk	Liste der Bilddateien, die für den Onlineshop nicht benötigt werden:	date20030218
L_CheckImagesFormLabel1Caption	spa	Lista de imágenes no necesarios en el online shop:	date20030218
L_CheckImagesFormLabel2Caption	deu	Die folgenden Bilddateien werden im Shop referenziert, sind aber nicht vorhanden:	date20030218
L_CheckImagesFormLabel2Caption	eng	The following images are referred to in the shop but not existing:	date20030218
L_CheckImagesFormLabel2Caption	plk	Die folgenden Bilddateien werden im Shop referenziert, sind aber nicht vorhanden:	date20030218
L_CheckImagesFormLabel2Caption	spa	Se refieren a los imágenes siguientes en el shop, pero esos no existen: 	date20030218
L_CheckImagesStatusFormButton1Caption	deu	Abbrechen	date20030218
L_CheckImagesStatusFormButton1Caption	eng	Cancel	date20030218
L_CheckImagesStatusFormButton1Caption	plk	Abbrechen	date20030218
L_CheckImagesStatusFormButton1Caption	spa	Cancelar	date20030218
L_CheckImagesStatusFormCaption	deu	Bildverzeichnisse prüfen...	date20030218
L_CheckImagesStatusFormCaption	eng	Check image directories...	date20030218
L_CheckImagesStatusFormCaption	plk	Bildverzeichnisse prüfen...	date20030218
L_CheckImagesStatusFormCaption	spa	Examinar directorios de imágenes...	date20030218
L_CheckImagesStatusFormLabel1Caption	deu	Bilddateien werden überprüft, bitte warten!	date20030218
L_CheckImagesStatusFormLabel1Caption	eng	Images are checked, please wait!	date20030218
L_CheckImagesStatusFormLabel1Caption	plk	Bilddateien werden überprüft, bitte warten!	date20030218
L_CheckImagesStatusFormLabel1Caption	spa	Imágenes son examinados,  ¡espere por favor!	date20030218
L_CompressStatusFormButton1Caption	deu	Abbrechen	date20030218
L_CompressStatusFormButton1Caption	eng	Cancel	date20030218
L_CompressStatusFormButton1Caption	plk	Abbrechen	date20030218
L_CompressStatusFormButton1Caption	spa	Cancelar	date20030218
L_CompressStatusFormCaption	deu	Daten werden komprimiert. Bitte warten!	date20030218
L_CompressStatusFormCaption	eng	Data files are compressed. Please wait!	date20030218
L_CompressStatusFormCaption	plk	Daten werden komprimiert. Bitte warten!	date20030218
L_CompressStatusFormCaption	spa	Datos son comprimidos.  ¡Espere por favor!	date20030218
L_CompressStatusFormLabel1Caption	deu	Datei:	date20030218
L_CompressStatusFormLabel1Caption	eng	File:	date20030218
L_CompressStatusFormLabel1Caption	plk	Datei:	date20030218
L_CompressStatusFormLabel1Caption	spa	Archivo:	date20030218
L_CompressStatusFormLabel2Caption	deu	Label2	date20030218
L_CompressStatusFormLabel2Caption	eng	Label2	date20030218
L_CompressStatusFormLabel2Caption	plk	Label2	date20030218
L_CompressStatusFormLabel2Caption	spa	Label2	date20030218
L_CompressStatusFormLabel3Caption	deu	Label3	date20030218
L_CompressStatusFormLabel3Caption	eng	Label3	date20030218
L_CompressStatusFormLabel3Caption	plk	Label3	date20030218
L_CompressStatusFormLabel3Caption	spa	Label3	date20030218
L_CompressStatusFormLabel4Caption	deu	Länge:	date20030218
L_CompressStatusFormLabel4Caption	eng	Length:	date20030218
L_CompressStatusFormLabel4Caption	plk	Länge:	date20030218
L_CompressStatusFormLabel4Caption	spa	Largo:	date20030218
L_dbServiceFormButton3Caption	deu	Beenden	date20030218
L_dbServiceFormButton3Caption	eng	Exit	date20030218
L_dbServiceFormButton3Caption	plk	Beenden	date20030218
L_dbServiceFormButton3Caption	spa	Finalizar	date20030218
L_dbServiceFormCaption	deu	Datenbank pflegen	date20030218
L_dbServiceFormCaption	eng	Maintain database 	date20030218
L_dbServiceFormCaption	plk	Datenbank pflegen	date20030218
L_dbServiceFormCaption	spa	Mantener banco de datos 	date20030218
L_dbServiceFormGroupBox1Button1Caption	deu	&Anwenden	date20030218
L_dbServiceFormGroupBox1Button1Caption	eng	&Apply	date20030218
L_dbServiceFormGroupBox1Button1Caption	plk	&Anwenden	date20030218
L_dbServiceFormGroupBox1Button1Caption	spa	&Aplicar 	date20030218
L_dbServiceFormGroupBox1Caption	deu	Reindizieren/Packen	date20030218
L_dbServiceFormGroupBox1Caption	eng	Reindex/pack	date20030218
L_dbServiceFormGroupBox1Caption	plk	Reindizieren/Packen	date20030218
L_dbServiceFormGroupBox1Caption	spa	Reiniciar/embalar	date20030218
L_dbServiceFormGroupBox1cbPackCaption	deu	&Datenbank packen	date20030218
L_dbServiceFormGroupBox1cbPackCaption	eng	&Pack database	date20030218
L_dbServiceFormGroupBox1cbPackCaption	plk	&Datenbank packen	date20030218
L_dbServiceFormGroupBox1cbPackCaption	spa	&Embalar banco de datos	date20030218
L_dbServiceFormGroupBox1Label1Caption	deu	Hier können Sie mögliche Datenbankfehler (z.B. nach einem Programmabsturz) korrigieren, indem die Inidizes neu erstellt werden. Wenn Sie die Option #39Packen#39 wählen, wird gleichzeitig der Speicherplatzbedarf der Dateien optimiert.	date20030218
L_dbServiceFormGroupBox1Label1Caption	eng	Here you have the option to correct potential errors, e.g. after a system crash, in establishing indices once more. If you select the option #39pack#39 the files storage space is optimized at the same time.	date20030218
L_dbServiceFormGroupBox1Label1Caption	plk	Hier können Sie mögliche Datenbankfehler (z.B. nach einem Programmabsturz) korrigieren, indem die Inidizes neu erstellt werden. Wenn Sie die Option #39Packen#39 wählen, wird gleichzeitig der Speicherplatzbedarf der Dateien optimiert.	date20030218
L_dbServiceFormGroupBox1Label1Caption	spa	Generando índices de nuevo Vd. puede corregir errores potenciales aquí, por ejemplo después de una caída de sistema. Si Vd. selecciona la opción #39embalar#39, la memoria de los datos estará adaptada al mismo tiempo.	date20030218
L_dbServiceFormGroupBox2Button2Caption	deu	An&wenden	date20030218
L_dbServiceFormGroupBox2Button2Caption	eng	Apply	date20030218
L_dbServiceFormGroupBox2Button2Caption	plk	An&wenden	date20030218
L_dbServiceFormGroupBox2Button2Caption	spa	Aplicar	date20030218
L_dbServiceFormGroupBox2Caption	deu	Konsistenz der Datenbank prüfen	date20030218
L_dbServiceFormGroupBox2Caption	eng	Check database consistence	date20030218
L_dbServiceFormGroupBox2Caption	plk	Konsistenz der Datenbank prüfen	date20030218
L_dbServiceFormGroupBox2Caption	spa	Examinar consistencia de banco de datos	date20030218
L_dbServiceFormGroupBox2cbcorrectstructCaption	deu	&Verwaiste Einträge automatisch löschen	date20030218
L_dbServiceFormGroupBox2cbcorrectstructCaption	eng	&Delete orphaned entries automatically	date20030218
L_dbServiceFormGroupBox2cbcorrectstructCaption	plk	&Verwaiste Einträge automatisch löschen	date20030218
L_dbServiceFormGroupBox2cbcorrectstructCaption	spa	&Eliminar entradas huérfanas automáticamente 	date20030218
L_dbServiceFormGroupBox2Label2Caption	deu	Diese Funktion prüft die Struktur der Datenbank und behebt Probleme, die ebenfalls nach einem Systemfehler entstehen können.	date20030218
L_dbServiceFormGroupBox2Label2Caption	eng	This function checks the database#39s structure and solves problems which can also result from a system error. 	date20030218
L_dbServiceFormGroupBox2Label2Caption	plk	Diese Funktion prüft die Struktur der Datenbank und behebt Probleme, die ebenfalls nach einem Systemfehler entstehen können.	date20030218
L_dbServiceFormGroupBox2Label2Caption	spa	Esta función examina la estructura de banco de datos #39s y soluciona problemas que también pueden resultar de un error de sistema. 	date20030218
